customer_city,customer_state,geolocation_lat,geolocation_lng,total_orders,total_sales
osasco,SP,-23.528549092116897,-46.77978832664409,2,293.0
osasco,SP,-23.52841509308243,-46.76627100055368,10,712.44
osasco,SP,-23.527692837305906,-46.80134979266691,7,1579.44
osasco,SP,-23.525695396205027,-46.77159123618125,8,507.09000000000003
osasco,SP,-23.525358837547422,-46.80190233237287,5,261.28000000000003
osasco,SP,-23.521147044001143,-46.7540355613545,3,338.79
osasco,SP,-23.520280407395536,-46.77128848275885,4,1041.49
osasco,SP,-23.518182231515194,-46.75729593473039,3,115.8
osasco,SP,-23.51660025727027,-46.78697369149597,16,1411.24
osasco,SP,-23.516494995637714,-46.782358149282196,2,229.8
osasco,SP,-23.5164047227284,-46.7998399571437,13,1074.57
osasco,SP,-23.516295138962597,-46.762880480951715,8,1109.08
osasco,SP,-23.515745677711003,-46.77764057451374,2,308.0
osasco,SP,-23.514445473398524,-46.76816095053011,12,885.22
osasco,SP,-23.510107869522784,-46.78735481666445,22,1466.48
osasco,SP,-23.50978858539193,-46.7668485367209,6,695.86
osasco,SP,-23.508287072878808,-46.77809618473146,8,1515.48
osasco,SP,-23.50655625612319,-46.77205872145585,10,891.39
osasco,SP,-23.503984478867597,-46.80555306737292,3,318.43
osasco,SP,-23.50355323505828,-46.79825426414906,8,1981.7400000000002
osasco,SP,-23.502363375182355,-46.76555984372987,3,226.8
osasco,SP,-23.50065650537136,-46.796003402734534,5,951.25
osasco,SP,-23.50004966943102,-46.77822733184515,11,1910.52
osasco,SP,-23.4993915260227,-46.79104298348422,6,430.21000000000004
osasco,SP,-23.499062689784743,-46.76793857798513,13,1153.48
osasco,SP,-23.498858559998244,-46.80706577753118,7,467.67
osasco,SP,-23.49706387038927,-46.797449279127356,12,1301.45
osasco,SP,-23.496201243987443,-46.77137977151545,5,343.58000000000004
osasco,SP,-23.49379694614944,-46.7965163068496,7,809.1
osasco,SP,-23.493205285898785,-46.78788920002157,9,1489.49
osasco,SP,-23.48445637925961,-46.77506800791145,4,272.76
osasco,SP,-23.478838903373145,-46.77875442842892,2,319.70000000000005
oscar bressane,SP,-22.314424455023925,-50.27711765740892,3,301.8
osorio,RS,-29.89559160193635,-50.25566064711838,35,6251.24
osvaldo cruz,SP,-21.795711019289442,-50.879277765103,16,1786.46
osvaldo kroeff,RS,-28.976685770130608,-50.06326295388895,1,239.99
otacilio costa,SC,-27.498995619501198,-50.11624713130414,5,913.29
ourem,PA,-1.5484759472986485,-47.11441508631301,1,31.9
ouricuri,PE,-7.887590132628159,-40.08427106445938,8,2246.86
ourilandia do norte,PA,-6.783329340091706,-51.08162715259289,5,1710.0800000000002
ourinhos,SP,-23.013242104637857,-49.88488334801446,1,258.0
ourinhos,SP,-22.996628159483343,-49.88339501018027,8,957.8100000000001
ourinhos,SP,-22.993798700375834,-49.86082117499602,1,329.9
ourinhos,SP,-22.991132964016035,-49.86919399860744,4,3159.8
ourinhos,SP,-22.98470598279763,-49.881834805384784,10,946.49
ourinhos,SP,-22.981358365381055,-49.85356610907134,4,967.3399999999999
ourinhos,SP,-22.981063259567787,-49.86704149598352,10,2089.08
ourinhos,SP,-22.98027055155439,-49.86041843388249,5,462.53
ourinhos,SP,-22.974466157111515,-49.881382569015905,12,1338.28
ourinhos,SP,-22.9695000031031,-49.90369745650362,1,69.98
ourinhos,SP,-22.96751044844727,-49.87139306137049,12,1138.15
ourinhos,SP,-22.965205093606425,-49.89259404540896,4,412.68999999999994
ourinhos,SP,-22.95853780501236,-49.863638481289975,5,412.98
ourizona,PR,-23.40463243548767,-52.19355180319951,1,143.8
ouro,SC,-27.333700204666858,-51.605259013403035,1,278.79
ouro branco,MG,-20.520692144641046,-43.704435469350024,41,4419.23
ouro fino,MG,-22.278485305030316,-46.37130155156736,16,2511.84
ouro preto,MG,-20.391011466737957,-43.507047162023525,55,6711.5599999999995
ouro preto do oeste,RO,-10.715751177252601,-62.25613931045199,4,437.49
ouro verde,SP,-21.489809661372444,-51.700982299933294,3,307.96999999999997
ouro verde de goias,GO,-16.2184895491168,-49.196335588450886,1,82.9
ouro verde de minas,MG,-18.06957244803235,-41.27328437311341,2,80.78999999999999
ouro verde do oeste,PR,-24.773798104953304,-53.90499628743192,1,14.9
ouroeste,SP,-20.00168960671946,-50.375282349761356,11,1235.19
ouvidor,GO,-18.232893885782634,-47.83426376593868,1,345.0
pacaembu,SP,-21.56305953664043,-51.26333287520684,6,1505.29
pacaja,PA,-3.815264666681339,-50.61876737410132,6,2651.06
pacajus,CE,-4.175669333979667,-38.46376761942315,6,1262.59
pacatuba,CE,-3.982713437889252,-38.61406393043666,1,141.09
pacatuba,CE,-3.907262551320178,-38.599590051605446,2,4030.0
pacatuba,CE,-3.892540242565715,-38.60542420310129,2,146.89000000000001
paco do lumiar,MA,-2.532493843274056,-44.16157841476527,7,766.38
pacoti,CE,-4.225633003744864,-38.91830464970819,2,149.8
pacotuba,ES,-20.762729094305136,-41.271606233951005,1,50.9
pacuja,CE,-3.979862753185089,-40.696004315252104,1,339.95000000000005
padre bernardo,GO,-15.173405629090755,-48.283736974882885,4,195.7
padre carvalho,MG,-16.347208540874067,-42.531075839373294,1,563.0
padre gonzales,RS,-27.4340091145216,-53.96116798493659,1,50.0
padre paraiso,MG,-17.074140117786982,-41.48690537761204,1,59.9
paial,SC,-27.254960532992147,-52.4994708847488,1,139.99
paicandu,PR,-23.50180568783496,-52.15092591967641,1,59.9
paicandu,PR,-23.45682094005969,-52.03990549710547,9,883.26
paineiras,MG,-18.90455108362535,-45.53364907227385,1,58.99
pains,MG,-20.37057964180463,-45.66311955597219,3,298.33
paiva,MG,-21.290953944399842,-43.41847642583561,2,146.2
palestina,SP,-20.38969210204517,-49.43452930521689,10,499.55
palhano,CE,-4.7456620869071395,-37.96176139959635,1,99.0
palhoca,SC,-27.88554368424846,-48.59071410107894,1,89.0
palhoca,SC,-27.753926417441956,-48.63349416431826,4,506.79
palhoca,SC,-27.67954431446214,-48.65065384660466,5,355.43
palhoca,SC,-27.678198545039596,-48.687096816464226,15,1903.76
palhoca,SC,-27.65685287785421,-48.666588409943984,5,628.88
palhoca,SC,-27.656420949374397,-48.665839739218136,9,1744.09
palhoca,SC,-27.646892846781906,-48.68054504487325,24,2387.75
palhoca,SC,-27.640827548878654,-48.709477713256035,6,497.78
palhoca,SC,-27.636539573712753,-48.655489318243326,12,1519.87
palhoca,SC,-27.62939454251467,-48.664483887373414,9,1277.1100000000001
palma,MG,-21.37586629145424,-42.31567440074626,4,415.89
palma sola,SC,-26.348449405272163,-53.27739176431275,4,938.8
palmares,PE,-8.68031200519373,-35.58892050493797,8,1206.82
palmares do sul,RS,-30.270760902030478,-50.49760468288321,5,435.77
palmares paulista,SP,-21.086251669471906,-48.804567588986195,1,59.9
palmas,PR,-26.485010427834762,-51.99006235031654,19,1921.38
palmas,TO,-10.341682825281547,-48.28193545227866,1,49.0
palmas,TO,-10.337822227769726,-48.29316997925563,1,43.9
palmas,TO,-10.317773143556302,-48.30290134985056,3,407.79
palmas,TO,-10.315481751652001,-48.318233585894326,2,205.59
palmas,TO,-10.256725088941858,-48.33787335287173,1,24.9
palmas,TO,-10.254309931672257,-48.32300099950004,2,337.7
palmas,TO,-10.246245381211429,-48.346442728098964,1,69.99
palmas,TO,-10.233040367517955,-48.32213221891963,8,1557.01
palmas,TO,-10.219555619948185,-48.3235595739523,8,3805.37
palmas,TO,-10.217294005384439,-48.34630845990466,5,1618.85
palmas,TO,-10.205196943020475,-48.32379566066405,6,755.77
palmas,TO,-10.199200116851008,-48.34503644640124,11,3103.9900000000002
palmas,TO,-10.189407022515114,-48.32059323254705,10,1692.39
palmas,TO,-10.184960908730341,-48.344840562532426,1,19.49
palmas,TO,-10.175309351373924,-48.31917296101117,14,1878.2
palmas,TO,-10.168506073718646,-48.34090900475208,11,1592.88
palmas,TO,-10.162703550893575,-48.343445993171656,2,222.9
palmas,TO,-10.154228038108592,-48.31450204139296,1,34.9
palmeira,PR,-25.42373221861194,-49.996474544439145,12,2013.3200000000002
palmeira,SC,-27.573569045013784,-50.155864922583724,3,626.9
palmeira d oeste,SP,-20.415904962736956,-50.7621543967218,1,49.9
palmeira d'oeste,SP,-20.415904962736956,-50.7621543967218,5,319.18
palmeira das missoes,RS,-27.89852791719222,-53.31111050685997,16,1559.51
palmeira dos indios,AL,-9.417662771842386,-36.62939841220927,1,329.9
palmeira dos indios,AL,-9.417336430817024,-36.643864727695956,1,199.0
palmeira dos indios,AL,-9.41588615646702,-36.62221434079581,1,71.82
palmeira dos indios,AL,-9.41351174055005,-36.63639383676392,1,58.9
palmeira dos indios,AL,-9.411547825477285,-36.62319104259304,3,334.8
palmeira dos indios,AL,-9.410005917339076,-36.647410054144544,1,99.99
palmeiras,BA,-12.51688809101802,-41.57768001723085,2,174.95
palmeiras de goias,GO,-16.80658045924258,-49.92213743295041,3,334.8
palminopolis,GO,-16.79339818324716,-50.16222221242237,1,199.0
palmital,PR,-24.88563458678617,-52.21014090533628,1,179.0
palmital,SP,-22.786532737910925,-50.21831951855033,18,1760.16
palmitinho,RS,-27.353301619777028,-53.55804287681173,5,271.69
palmitos,SC,-27.071407007773114,-53.162444901815576,5,667.9
palmopolis,MG,-16.74456482624012,-40.41430611310587,1,89.99
palotina,PR,-24.28579720485287,-53.837677556703355,10,872.76
panambi,RS,-28.293540609837006,-53.5022378421305,17,3640.9900000000002
pancas,ES,-19.195901004272244,-40.84616628146892,1,159.94
panelas,PE,-8.666594276232464,-36.023923038948816,2,161.79000000000002
panorama,SP,-21.36187313887081,-51.85690282245926,5,404.39
pantano grande,RS,-30.194715607982822,-52.36693198827829,3,297.79
papagaios,MG,-19.446963600345548,-44.747435062312555,4,269.67
papanduva,SC,-26.40493104975987,-50.1457709126807,8,669.41
papucaia,RJ,-22.602306948260036,-42.76142622840878,10,1126.77
para de minas,MG,-19.88162966223919,-44.74243631615966,1,193.99
para de minas,MG,-19.870304664180168,-44.593325702902746,15,1229.98
para de minas,MG,-19.853541121211897,-44.60882226071132,21,5738.110000000001
paracambi,RJ,-22.61483382699214,-43.705683375748585,35,6571.96
paracatu,MG,-17.2241790239998,-46.874264632410174,62,8376.42
paracuru,CE,-3.4207176307291225,-39.0353693374114,4,550.89
paragominas,PA,-3.004374315883542,-47.371878487196156,5,740.57
paragominas,PA,-2.997589409724026,-47.35837753808218,4,308.57000000000005
paragominas,PA,-2.9968488277105894,-47.3572106078406,5,190.03
paragominas,PA,-2.983374721607248,-47.34985101585513,4,794.48
paraguacu,MG,-21.55014754152817,-45.73500868719834,12,1452.85
paraguacu paulista,SP,-22.42125482604227,-50.580730780337454,20,2766.8
parai,RS,-28.596703774432147,-51.786946085315805,3,233.4
paraiba do sul,RJ,-22.16428987434635,-43.29222008230457,18,2949.57
paraibano,MA,-6.431676477848956,-43.987968021822276,3,259.90999999999997
paraibuna,SP,-23.39314863042592,-45.660762194770186,10,1610.99
paraipaba,CE,-3.436832300222164,-39.149632430369145,5,558.97
paraiso,SC,-26.622474945538524,-53.67563706127842,1,79.9
paraiso,SP,-21.01941408788335,-48.774583314334855,5,770.78
paraiso das aguas,MS,-19.029384395433585,-53.01467279197081,1,34.99
paraiso do norte,PR,-23.283475744802093,-52.604001028395885,3,187.82
paraiso do sul,RS,-29.723802873745612,-53.17918716660632,1,28.99
paraiso do tocantins,TO,-10.174506533679002,-48.888445237183845,10,1799.04
paraisopolis,MG,-22.551533713566133,-45.77857277716529,14,2041.76
paraju,ES,-20.340183139504454,-40.73167973417412,1,79.9
parambu,CE,-6.2102878470152,-40.696809343504476,4,141.86
paramirim,BA,-13.45331780953808,-42.23950486413497,5,407.68
parana,TO,-12.616803753950634,-47.87578736776262,2,108.88
paranacity,PR,-22.93102348123286,-52.15363036049149,3,178.15
paranagua,PR,-25.577998004570073,-48.576779887124886,2,198.8
paranagua,PR,-25.567266599388308,-48.565075878874005,8,1997.8899999999999
paranagua,PR,-25.555554232448607,-48.554265998739886,7,710.9
paranagua,PR,-25.543156176940684,-48.534428906394886,4,189.44
paranagua,PR,-25.526098993795376,-48.522928203139465,10,885.65
paranagua,PR,-25.520025797148804,-48.53487613865822,9,746.38
paranagua,PR,-25.516972963676007,-48.51071562319435,17,2590.91
paranaiba,MS,-19.67394902539021,-51.19287959241918,14,1396.24
paranaiguara,GO,-18.903257418828375,-50.649640624584805,3,236.89
paranaita,MT,-9.696548460783545,-56.60884628098378,4,1858.75
paranapanema,SP,-23.38877804716619,-48.73436604485556,11,560.45
paranapoema,PR,-22.656836069117308,-52.083648676568565,1,89.99
paranapua,SP,-20.10058497472937,-50.587202548420095,2,64.99000000000001
paranatinga,MT,-14.379562568914999,-54.05867213555142,2,2463.29
paranavai,PR,-23.097365659039202,-52.479188094114065,3,449.79999999999995
paranavai,PR,-23.096683014106908,-52.465858842848625,5,916.14
paranavai,PR,-23.092034540074778,-52.45462622327744,2,1538.7
paranavai,PR,-23.08620415529677,-52.44664326083702,4,294.7
paranavai,PR,-23.08508941952949,-52.4628751574055,1,14.9
paranavai,PR,-23.081055018707943,-52.453449532149314,6,788.54
paranavai,PR,-23.080020081590053,-52.460789878033545,6,974.26
paranavai,PR,-23.0795112278234,-52.44205735510799,2,134.98
paranavai,PR,-23.077166435089072,-52.4572323024351,10,1495.26
paranavai,PR,-23.06998862013084,-52.415858961216394,2,229.89
paranavai,PR,-23.065974709795622,-52.464550952835424,4,283.78
paranhos,MS,-23.892317950135578,-55.42947870233529,1,279.0
paraopeba,MG,-19.27857905090132,-44.40088546208934,9,880.67
parapua,SP,-21.78166536507636,-50.79155691581234,8,1178.4
parati,RJ,-23.212886071407144,-44.70778007705104,13,2779.7
paraty,RJ,-23.212886071407144,-44.70778007705104,19,2780.77
parauapebas,PA,-6.074386550627748,-49.90637044692308,27,4092.06
parauna,GO,-16.966459120735912,-50.461019041009045,4,556.88
pardinho,SP,-23.08998348577017,-48.384063172673436,1,272.8
pareci novo,RS,-29.63739644121202,-51.40402786525684,1,22.0
parelhas,RN,-6.689736437594984,-36.66057082946716,4,1233.8899999999999
paripiranga,BA,-10.68050249649417,-37.86599600865977,2,77.71000000000001
paripueira,AL,-9.462653803070658,-35.546981410965365,1,349.9
pariquera-acu,SP,-24.715275336616124,-47.88138462884032,15,1765.1
parisi,SP,-20.305991533548113,-50.011150681476224,1,34.49
parnaiba,PI,-2.9375711380257283,-41.76768127643681,1,97.4
parnaiba,PI,-2.9292136958563155,-41.75578530178979,2,869.9
parnaiba,PI,-2.924804463235745,-41.74410526006423,1,129.0
parnaiba,PI,-2.9199945121832185,-41.745495323431996,2,289.9
parnaiba,PI,-2.919926569459052,-41.74086251995257,1,125.0
parnaiba,PI,-2.9164418848620075,-41.7609701882889,3,507.89
parnaiba,PI,-2.912935824415898,-41.77880306772577,5,974.68
parnaiba,PI,-2.9070892147040457,-41.760261680960845,3,707.89
parnaiba,PI,-2.903243737642899,-41.77704114243992,2,73.55
parnaiba,PI,-2.90078369951472,-41.756088216132646,2,134.9
parnamirim,PE,-8.091550631758572,-39.58027764245357,4,1884.22
parnamirim,RN,-5.945562416502499,-35.167461305892076,1,40.8
parnamirim,RN,-5.944257525353402,-35.28541609820104,1,399.0
parnamirim,RN,-5.9292523417666745,-35.270042089373675,1,29.9
parnamirim,RN,-5.928235412822184,-35.25024113081047,1,84.99
parnamirim,RN,-5.924296491286361,-35.263947226566856,5,593.15
parnamirim,RN,-5.923446049706152,-35.219361727338,6,449.78
parnamirim,RN,-5.921088469071094,-35.27548993308556,3,309.74
parnamirim,RN,-5.912678850184818,-35.280134245667554,1,12.5
parnamirim,RN,-5.907105699689435,-35.2616298253866,2,185.9
parnamirim,RN,-5.886563452788081,-35.208241315938245,14,987.9
parnamirim,RN,-5.883632920510785,-35.20384948972186,16,3322.88
parnamirim,RN,-5.881642801844248,-35.249188258210104,2,308.9
parnamirim,RN,-5.878333976924599,-35.21376995744588,4,579.88
parnarama,MA,-5.681526563363478,-43.09391386530676,1,166.99
parobe,RS,-29.631686469472015,-50.834573957474056,12,1750.48
passa quatro,MG,-22.387188678365757,-44.96728626925755,9,1576.66
passa tempo,MG,-20.652362406747603,-44.49185581676562,1,120.0
passa tres,RJ,-22.69580382907742,-44.00290735476933,2,63.85
passagem franca,MA,-6.1798968851136795,-43.77918230870625,1,37.98
passira,PE,-7.98068080703048,-35.581976980508955,1,374.98
passo de camaragibe,AL,-9.250591921209962,-35.48615736906864,1,41.98
passo de torres,SC,-29.315305255958787,-49.720961505227535,7,587.99
passo fundo,RS,-28.279737730803678,-52.38488490299348,3,395.8
passo fundo,RS,-28.275844570121826,-52.37500795789541,5,508.88
passo fundo,RS,-28.27272533377297,-52.39574588313523,2,165.48
passo fundo,RS,-28.271326174690017,-52.452764804935036,1,35.99
passo fundo,RS,-28.270902883125142,-52.40609071091227,5,951.5
passo fundo,RS,-28.27075286645487,-52.54089769848736,40,6722.98
passo fundo,RS,-28.264639959180762,-52.425420642162244,7,1196.95
passo fundo,RS,-28.26437200288176,-52.39247186584886,13,1289.04
passo fundo,RS,-28.264259868371422,-52.43706503188005,2,199.8
passo fundo,RS,-28.26062160465467,-52.37556885323504,2,194.2
passo fundo,RS,-28.253212107955743,-52.456622436636984,6,314.36
passo fundo,RS,-28.2504401891353,-52.41055964370881,5,658.18
passo fundo,RS,-28.24976510296633,-52.426630232421736,8,814.54
passo fundo,RS,-28.24410971738653,-52.387712398313305,5,672.36
passo fundo,RS,-28.241128974882518,-52.43765877796006,1,356.96999999999997
passo fundo,RS,-28.233273406921914,-52.372582196719335,6,546.69
passo fundo,RS,-28.226596432935995,-52.46750482654652,1,139.99
passos,MG,-20.73584717355837,-46.59906911664476,11,1040.07
passos,MG,-20.729284202791742,-46.613836512463095,5,566.69
passos,MG,-20.719638211559776,-46.604848528571765,24,2489.53
passos,MG,-20.714892979717714,-46.62774341410062,3,150.99
passos maia,SC,-26.780719237820662,-52.058828204381285,2,208.9
pastos bons,MA,-6.599689696480659,-44.08440457193341,2,137.9
patis,MG,-16.86498107171183,-44.06830280816432,1,49.9
pato bragado,PR,-24.625809140863744,-54.22673085775215,2,86.69999999999999
pato branco,PR,-26.265947453467763,-52.68368411266408,1,349.9
pato branco,PR,-26.243986285097968,-52.674283683954854,7,1526.56
pato branco,PR,-26.241173548756425,-52.702227722108724,1,119.0
pato branco,PR,-26.232283245152757,-52.68459203438631,4,523.06
pato branco,PR,-26.230254971929227,-52.66454030827258,7,1347.49
pato branco,PR,-26.226411667052986,-52.67454717796045,24,3908.33
pato branco,PR,-26.213874466597478,-52.666432031645165,6,1074.32
pato branco,PR,-26.19873116851817,-52.68188085718353,3,198.98000000000002
patos,PB,-7.048126922332642,-37.27400786026725,1,50.0
patos,PB,-7.034988385150796,-37.28415466077647,8,2105.46
patos,PB,-7.027245629698309,-37.28781399148343,2,354.8
patos,PB,-7.026354824577366,-37.275998445160006,1,816.0
patos,PB,-7.017301362929116,-37.284414647137915,2,96.89
patos,PB,-7.017105777115312,-37.27514818099525,2,613.5
patos de minas,MG,-18.619647617723388,-46.50544980979099,13,1803.88
patos de minas,MG,-18.595141030878885,-46.51867937098783,27,5696.9
patos de minas,MG,-18.595028900819276,-46.50050758304553,9,2351.58
patos de minas,MG,-18.576866743217636,-46.494770717684425,16,1867.99
patos de minas,MG,-18.57640750971047,-46.52598592302643,19,2472.99
patos de minas,MG,-18.57194907121821,-46.516148307867496,15,2533.64
patrocinio,MG,-18.967552046458948,-47.000692409559406,2,88.97999999999999
patrocinio,MG,-18.960995248143256,-46.99225148089458,6,681.9
patrocinio,MG,-18.94707354685371,-46.99146764794275,12,1956.67
patrocinio,MG,-18.942431542076708,-46.985211427771375,9,2219.9300000000003
patrocinio,MG,-18.936874053113986,-47.00168811744175,11,945.77
patrocinio,MG,-18.935759174510494,-46.98670616243892,2,381.79
patrocinio,MG,-18.92558726423977,-46.96674524242258,3,472.5
patrocinio do muriae,MG,-21.151981730077477,-42.210901163695674,2,94.8
patrocinio paulista,SP,-20.644424619529307,-47.28110045998544,2,1059.2
patu,RN,-6.10372927485607,-37.639415885109074,3,144.49
paty do alferes,RJ,-22.420957055962976,-43.421068368395325,13,2234.66
